"produktbereich","produktgruppe","produkt","produktgruppe_bez","E_A","haushaltsposition","jahr","euro"
50,50.30,"50.30.01","Rechtsangelegenheiten und Grundsatz für den FD 51, AöR und Wohngeldgesetz","A","Aufwendungen für Sach- und Dienstleistungen",2011,10
50,50.30,"50.30.01","Rechtsangelegenheiten und Grundsatz für den FD 51, AöR und Wohngeldgesetz","A","Aufwendungen für Sach- und Dienstleistungen",2012,""
50,50.30,"50.30.01","Rechtsangelegenheiten und Grundsatz für den FD 51, AöR und Wohngeldgesetz","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
50,50.30,"50.30.01","Rechtsangelegenheiten und Grundsatz für den FD 51, AöR und Wohngeldgesetz","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
50,50.30,"50.30.01","Rechtsangelegenheiten und Grundsatz für den FD 51, AöR und Wohngeldgesetz","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,2000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,1000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,2000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,15000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,12000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,12000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,3500
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,4500
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,4500
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2013,124930
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2011,116220
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2012,101830
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2013,286410
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2011,332000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2012,282130
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2013,24320
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2011,22860
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2012,20340
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2013,680
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2011,680
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2012,580
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2013,50410
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2011,69060
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2012,54170
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2013,83150
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2011,87590
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2012,68600
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2013,15680
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2011,20330
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2012,16140
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Versorgungsaufwendungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2013,9990
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2011,9300
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2012,8150
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Personalaufwendungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,3000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,1800
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,3000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,2500
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,1000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,1000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,1600
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,2000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,1400
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,15000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,8000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,13000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,1800
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,1000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,1500
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,1000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,2000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,500
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,10
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,1200
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,400
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,200
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,400
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,600
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,500
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,600
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,2010
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,1470
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,1660
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2013,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2012,800
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2013,900000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2011,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2012,600000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2013,900000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2011,820000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2012,800000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2013,15000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2011,25000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2012,15000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2013,2050000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2011,1300000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2012,2000000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2016,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2013,20000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2011,30000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2012,20000
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2014,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2015,""
51,51.10,"51.10.01","Wirtschaftliche Hilfen nach dem KJHG","A","Transferaufwendungen",2016,""
